date_time,water_level,rain_hourly,temperature,humidity,pressure
2019-01-01 00:00:00,139.85,0.0,24,57.4,1002.4
2019-01-01 01:00:00,139.85,0.0,22.9,62.4,1002.3
2019-01-01 02:00:00,139.85,0.0,22.4,62.3,1001.9
2019-01-01 03:00:00,139.85,0.0,22.5,58.7,1001.5
2019-01-01 04:00:00,139.86,0.0,22.6,56.8,1001.5
2019-01-01 05:00:00,139.86,0.0,22.1,59.1,1001.8
2019-01-01 06:00:00,139.86,0.0,20.9,69.1,1002.4
2019-01-01 07:00:00,139.86,0.0,20.4,68,1003.3
2019-01-01 08:00:00,139.85,0.0,22.5,61.2,1004
2019-01-01 09:00:00,139.85,0.0,26.2,49.5,1004.4
2019-01-01 10:00:00,139.85,0.0,28.8,41.4,1004.2
2019-01-01 11:00:00,139.85,0.0,30,39.1,1003.2
2019-01-01 12:00:00,139.85,0.0,30.5,37.7,1001.6
2019-01-01 13:00:00,139.85,0.0,32.4,35.9,999.9
2019-01-01 14:00:00,139.85,0.0,33.4,33.6,998.5
2019-01-01 15:00:00,139.85,0.0,34,33.1,997.9
2019-01-01 16:00:00,139.85,0.0,33.4,35.3,997.9
2019-01-01 17:00:00,139.85,0.0,32.1,38.1,998.4
2019-01-01 18:00:00,139.85,0.0,29.1,45.8,999.2
2019-01-01 19:00:00,139.86,0.0,26.5,51.7,1000
2019-01-01 20:00:00,139.86,0.0,25.2,55.1,1000.8
2019-01-01 21:00:00,139.86,0.0,24.8,55.5,1001.1
2019-01-01 22:00:00,139.86,0.0,24.3,54.7,1001.5
2019-01-01 23:00:00,139.86,0.0,23.6,57,1001.7
2019-01-02 00:00:00,139.86,0.0,22.7,61.5,1001.8
2019-01-02 01:00:00,139.86,0.0,21.7,63.9,1001.8
2019-01-02 02:00:00,139.86,0.0,21.3,65.4,1001.4
2019-01-02 03:00:00,139.87,0.0,20.7,67.9,1001.1
2019-01-02 04:00:00,139.87,0.0,20.7,67.4,1001.2
2019-01-02 05:00:00,139.87,0.0,20.2,70.2,1001.3
2019-01-02 06:00:00,139.87,0.0,19.5,72.1,1001.8
2019-01-02 07:00:00,139.87,0.0,19.6,72.2,1002.5
2019-01-02 08:00:00,139.86,0.0,22.2,65,1003.2
2019-01-02 09:00:00,139.86,0.0,25.1,55.4,1003.5
2019-01-02 10:00:00,139.85,0.0,28.1,47.4,1003.4
2019-01-02 11:00:00,139.85,0.0,30,40.6,1002.1
2019-01-02 12:00:00,139.85,0.0,31,38.2,1000.8
2019-01-02 13:00:00,139.85,0.0,32.4,35.8,999.1
2019-01-02 14:00:00,139.85,0.0,33.6,34.5,997.8
2019-01-02 15:00:00,139.85,0.0,34.3,32,997
2019-01-02 16:00:00,139.84,0.0,33.9,32.3,997.3
2019-01-02 17:00:00,139.84,0.0,32.5,36.2,997.9
2019-01-02 18:00:00,139.85,0.0,29,44.4,999
2019-01-02 19:00:00,139.85,0.0,26.2,50.8,1000.2
2019-01-02 20:00:00,139.85,0.0,25.2,51.7,1001
2019-01-02 21:00:00,139.85,0.0,24.2,55.4,1001.4
2019-01-02 22:00:00,139.85,0.0,23.7,56.8,1001.7
2019-01-02 23:00:00,139.86,0.0,22.8,61,1001.7
2019-01-03 00:00:00,139.86,0.0,21.6,65.3,1001.6
2019-01-03 01:00:00,139.86,0.0,21.3,66.9,1001.6
2019-01-03 02:00:00,139.86,0.0,20.8,68.8,1001.1
2019-01-03 03:00:00,139.86,0.0,19.8,72.6,1000.8
2019-01-03 04:00:00,139.86,0.0,19.2,75.2,1000.6
2019-01-03 05:00:00,139.86,0.0,19,76.1,1000.9
2019-01-03 06:00:00,139.86,0.0,19.1,74.7,1001.5
2019-01-03 07:00:00,139.87,0.0,19.4,72.9,1002.5
2019-01-03 08:00:00,139.87,0.0,21.6,66.4,1003.4
2019-01-03 09:00:00,139.87,0.0,26.6,50.5,1003.7
2019-01-03 10:00:00,139.88,0.0,29.6,41.9,1003.1
2019-01-03 11:00:00,139.88,0.0,29.8,42,1002.4
2019-01-03 12:00:00,139.89,0.0,31.5,39.6,1001.3
2019-01-03 13:00:00,139.89,0.0,32,35.4,999.5
2019-01-03 14:00:00,139.89,0.0,33.4,33,998.3
2019-01-03 15:00:00,139.89,0.0,34.7,28.6,997.7
2019-01-03 16:00:00,139.89,0.0,34.8,31,997.6
2019-01-03 17:00:00,139.89,0.0,33.7,32.4,997.7
2019-01-03 18:00:00,139.89,0.0,29.7,40.5,998.3
2019-01-03 19:00:00,139.9,0.0,28.5,45,999.1
2019-01-03 20:00:00,139.89,0.0,27.1,51.3,999.9
2019-01-03 21:00:00,139.89,0.0,26.3,52.3,1000.4
2019-01-03 22:00:00,139.89,0.0,25.6,53.9,1000.5
2019-01-03 23:00:00,139.89,0.0,26.1,53.5,1000.4
2019-01-04 00:00:00,139.89,0.0,25.3,55.8,1000.3
2019-01-04 01:00:00,139.89,0.0,24.1,60.8,1000.3
2019-01-04 02:00:00,139.89,0.0,23.2,63.7,1000
2019-01-04 03:00:00,139.89,0.0,23.5,61.8,999.6
2019-01-04 04:00:00,139.89,0.0,22.8,65.5,999.2
2019-01-04 05:00:00,139.89,0.0,22.5,67.6,999
2019-01-04 06:00:00,139.89,0.0,21.9,70.3,999.3
2019-01-04 07:00:00,139.89,0.0,22.2,67.9,1000.2
2019-01-04 08:00:00,139.89,0.0,24,63.7,1001.3
2019-01-04 09:00:00,139.88,0.0,26.2,57.9,1002.2
2019-01-04 10:00:00,139.88,0.0,29.4,46.9,1002.6
2019-01-04 11:00:00,139.88,0.0,31.3,43.4,1001.8
2019-01-04 12:00:00,139.88,0.0,30.3,45.4,1000.4
2019-01-04 13:00:00,139.88,0.0,31.1,45.9,999.2
2019-01-04 14:00:00,139.87,0.0,32.8,42.3,998
2019-01-04 15:00:00,139.87,0.0,31.9,45.2,997.5
2019-01-04 16:00:00,139.87,0.0,30.4,48.4,997.3
2019-01-04 17:00:00,139.87,0.0,29.9,49.6,997.7
2019-01-04 18:00:00,139.87,0.0,29.4,51.7,998
2019-01-04 19:00:00,139.87,0.0,27.9,56.2,998.7
2019-01-04 20:00:00,139.87,0.0,27.3,58.7,999.3
2019-01-04 21:00:00,139.87,0.0,26.4,62.9,999.3
2019-01-04 22:00:00,139.87,0.0,25.4,66.5,999.4
2019-01-04 23:00:00,139.87,0.0,24.7,67.8,999.2
2019-01-05 00:00:00,139.87,0.0,24.4,67.6,999.3
2019-01-05 01:00:00,139.87,0.0,24.3,67.8,999.1
2019-01-05 02:00:00,139.87,0.0,24.1,69,998.7
2019-01-05 03:00:00,139.87,0.0,23.4,72.6,998.3
2019-01-05 06:00:00,139.87,0.0,22.5,76.2,998.4
2019-01-05 07:00:00,139.87,0.0,22.9,75.3,999.3
2019-01-05 08:00:00,139.87,0.0,23.8,73,999.9
2019-01-05 09:00:00,139.87,0.0,24.9,69.4,1000.8
2019-01-05 10:00:00,139.87,0.0,25.8,66.4,1001.2
2019-01-05 11:00:00,139.87,0.0,27.1,63.2,1000.8
2019-01-05 12:00:00,139.87,0.0,30.2,52.8,999.2
2019-01-05 18:00:00,139.87,0.0,29.4,54.6,997.2
2019-01-05 19:00:00,139.87,0.0,28.4,57.9,997.8
2019-01-05 20:00:00,139.87,0.0,27.3,62.5,998.6
2019-01-05 21:00:00,139.87,0.0,26.4,67,999
2019-01-05 22:00:00,139.87,0.0,25.9,69.4,999.1
2019-01-05 23:00:00,139.87,0.0,25.2,70.9,999.3
2019-01-06 00:00:00,139.87,0.0,24.9,71.9,999.1
2019-01-06 01:00:00,139.87,0.0,24.5,73.8,998.6
2019-01-06 02:00:00,139.87,0.0,24.3,75.7,998.2
2019-01-06 03:00:00,139.87,0.0,24.2,75.4,997.9
2019-01-06 04:00:00,139.87,0.0,23.8,77.9,997.7
2019-01-06 05:00:00,139.87,0.0,23.5,78.6,998
2019-01-06 06:00:00,139.87,0.0,23.4,78.5,998.1
2019-01-06 07:00:00,139.87,0.0,23.8,75.9,998.8
2019-01-06 08:00:00,139.87,0.0,24.9,72.6,999.3
2019-01-06 09:00:00,139.87,0.0,26.3,69.5,1000.1
2019-01-06 10:00:00,139.86,0.0,27.2,67.6,1000.1
2019-01-06 11:00:00,139.86,0.0,28.3,63.7,1000.2
2019-01-06 12:00:00,139.86,0.0,29.5,59.5,999.2
2019-01-06 13:00:00,139.85,0.0,31.5,54,998
2019-01-06 14:00:00,139.85,0.0,31.3,54.7,997
2019-01-06 15:00:00,139.85,0.0,31.1,54.3,996.6
2019-01-06 16:00:00,139.84,0.0,30,57,996.6
2019-01-06 17:00:00,139.84,0.0,30,56.2,996.9
2019-01-06 18:00:00,139.84,0.0,29.3,59.2,997.2
2019-01-06 19:00:00,139.84,0.0,28.1,63.3,997.9
2019-01-06 20:00:00,139.83,0.0,27,66,998.5
2019-01-06 21:00:00,139.83,0.0,26.4,68.6,998.6
2019-01-06 22:00:00,139.83,0.0,25.9,70.3,998.7
2019-01-06 23:00:00,139.83,0.0,25.3,71.7,998.8
2019-01-07 00:00:00,139.82,0.0,24.5,75.4,998.7
2019-01-07 01:00:00,139.82,0.0,24.4,75.6,998.4
2019-01-07 02:00:00,139.82,0.0,24.5,75.7,997.8
2019-01-07 03:00:00,139.82,0.0,24.3,75.6,997.4
2019-01-07 04:00:00,139.82,0.0,23.7,78.9,997.3
2019-01-07 05:00:00,139.81,0.0,23.6,79.7,997.6
2019-01-07 06:00:00,139.81,0.0,23.5,79.4,997.8
2019-01-07 07:00:00,139.81,0.0,24.1,77.2,998.4
2019-01-07 08:00:00,139.81,0.0,25.1,73.9,999.1
2019-01-07 09:00:00,139.8,0.0,28.2,63.8,999.3
2019-01-07 10:00:00,139.8,0.0,30.8,55.9,998.8
2019-01-07 11:00:00,139.79,0.0,33.3,47.4,998.1
2019-01-07 12:00:00,139.79,0.0,35.1,43.3,996.9
2019-01-07 13:00:00,139.79,0.0,33.7,45.8,995.5
2019-01-07 14:00:00,139.79,0.0,34.8,43.5,994.3
2019-01-07 15:00:00,139.78,0.0,35.4,41.1,993.7
2019-01-07 16:00:00,139.78,0.0,32.4,48.3,993.8
2019-01-07 17:00:00,139.78,0.0,33.2,46.5,994.2
2019-01-07 18:00:00,139.78,0.0,30.7,53.5,994.9
2019-01-07 19:00:00,139.78,0.0,29.8,58.9,995.4
2019-01-07 20:00:00,139.78,0.0,28.5,63.7,996.2
2019-01-07 21:00:00,139.78,0.0,27.6,66.5,996.6
2019-01-07 22:00:00,139.78,0.0,27.4,68.7,996.5
2019-01-07 23:00:00,139.78,0.0,26.6,71.2,996.5
2019-01-08 00:00:00,139.78,0.0,26.7,70.1,996.7
2019-01-08 01:00:00,139.78,0.0,26.7,69,996.4
2019-01-08 02:00:00,139.78,0.0,26.5,70,996
2019-01-08 03:00:00,139.78,0.0,26.2,71.4,995.4
2019-01-08 04:00:00,139.78,0.0,25.5,74,995.4
2019-01-08 05:00:00,139.78,0.0,25.1,75.9,995.6
2019-01-08 06:00:00,139.78,0.0,24.3,78.3,995.8
2019-01-08 07:00:00,139.78,0.0,24.5,77,996.3
2019-01-08 08:00:00,139.78,0.0,26.6,69.9,997.1
2019-01-08 09:00:00,139.77,0.0,29.9,56.9,997.4
2019-01-08 10:00:00,139.77,0.0,31.7,50.2,997.4
2019-01-08 11:00:00,139.77,0.0,33,47.8,996.9
2019-01-08 12:00:00,139.76,0.0,32.6,48,996
2019-01-08 13:00:00,139.76,0.0,32.3,48.6,995.2
2019-01-08 14:00:00,139.76,0.0,33.1,46.3,994.3
2019-01-08 15:00:00,139.76,0.0,31.9,49.9,993.9
2019-01-08 16:00:00,139.76,0.0,31.4,50.7,994.3
2019-01-08 17:00:00,139.76,0.0,30.9,52.2,994.5
2019-01-08 18:00:00,139.77,0.0,29.9,55.8,995.1
2019-01-08 19:00:00,139.77,0.0,29.8,58.1,996
2019-01-08 20:00:00,139.77,0.0,29.1,62.7,996.6
2019-01-08 21:00:00,139.77,0.0,27.3,71.9,996.8
2019-01-08 22:00:00,139.77,0.0,27,73.2,997.3
2019-01-08 23:00:00,139.77,0.0,26.5,77,997.1
2019-01-09 00:00:00,139.77,0.0,26.6,76.8,996.9
2019-01-09 01:00:00,139.77,0.0,26.2,77.7,997
2019-01-09 02:00:00,139.77,0.0,25.9,79.8,996.6
2019-01-09 03:00:00,139.77,0.0,25.7,80.1,996.6
2019-01-09 04:00:00,139.77,0.0,25.7,81.3,996.5
2019-01-09 05:00:00,139.77,0.0,25.1,81.7,996.8
2019-01-09 06:00:00,139.77,0.0,25.5,80.6,997.1
2019-01-09 07:00:00,139.77,0.0,24.9,82.1,998
2019-01-09 09:00:00,139.76,0.0,29.3,63.8,998.5
2019-01-09 10:00:00,139.76,0.0,30.8,56.3,998.5
2019-01-09 11:00:00,139.76,0.0,32.8,49.8,998.3
2019-01-09 12:00:00,139.76,0.0,33,46.9,997.5
2019-01-09 13:00:00,139.76,0.0,32,48.9,996
2019-01-09 14:00:00,139.76,0.0,31.7,49.4,995
2019-01-09 15:00:00,139.76,0.0,32,50.7,994.6
2019-01-09 16:00:00,139.76,0.0,31.6,51.2,994.8
2019-01-09 17:00:00,139.76,0.0,30.4,56.6,995.5
2019-01-09 18:00:00,139.76,0.0,29.9,57.4,995.8
2019-01-09 19:00:00,139.76,0.0,28.6,64.3,996.6
2019-01-09 20:00:00,139.76,0.0,27.8,65,997.2
2019-01-09 21:00:00,139.76,0.0,27.6,67.5,997.6
2019-01-09 22:00:00,139.76,0.0,27,70.8,997.6
2019-01-09 23:00:00,139.76,0.0,26.4,73.3,997.5
2019-01-10 00:00:00,139.76,0.0,25.8,76,997.6
2019-01-10 01:00:00,139.76,0.0,25.4,76.2,997.2
2019-01-10 02:00:00,139.76,0.0,25.4,76.4,996.6
2019-01-10 03:00:00,139.76,0.0,25.6,75.3,996.3
2019-01-10 04:00:00,139.76,0.0,25.4,75.7,996.3
2019-01-10 05:00:00,139.76,0.0,25,76.4,996.5
2019-01-10 06:00:00,139.76,0.0,24.3,78.3,996.8
2019-01-10 07:00:00,139.76,0.0,24.2,79.2,997.6
2019-01-10 08:00:00,139.76,0.0,25.4,75.2,998.2
2019-01-10 09:00:00,139.76,0.0,29.1,62,998.7
2019-01-10 10:00:00,139.76,0.0,30.8,56.1,998.4
2019-01-10 11:00:00,139.75,0.0,31.8,51.1,997.8
2019-01-10 12:00:00,139.75,0.0,32.9,44.8,996.4
2019-01-10 13:00:00,139.75,0.0,34.1,43.9,995
2019-01-10 14:00:00,139.75,0.0,34.5,42.5,993.8
2019-01-10 15:00:00,139.75,0.0,35.5,38.9,993.4
2019-01-10 16:00:00,139.75,0.0,34.5,40.2,993.4
2019-01-10 17:00:00,139.75,0.0,32.5,45.5,994
2019-01-10 18:00:00,139.75,0.0,30.8,54.9,994.7
2019-01-10 19:00:00,139.75,0.0,30,60.5,995.7
2019-01-10 20:00:00,139.76,0.0,29.5,61.3,996.6
2019-01-10 21:00:00,139.76,0.0,28.4,66.9,996.6
2019-01-10 22:00:00,139.76,0.0,27.5,68.8,996.9
2019-01-10 23:00:00,139.76,0.0,26.7,72.5,997.1
2019-01-11 00:00:00,139.76,0.0,26.2,73.7,997
2019-01-11 01:00:00,139.76,0.0,25.4,75.8,996.9
2019-01-11 02:00:00,139.76,0.0,25.3,80.6,996.5
2019-01-11 03:00:00,139.76,0.0,24.8,79.1,996.1
2019-01-11 04:00:00,139.77,0.0,24.4,82,996.1
2019-01-11 06:00:00,139.77,0.0,24.1,82.4,996.9
2019-01-11 07:00:00,139.77,0.0,23.9,82.6,997.9
2019-01-11 08:00:00,139.77,0.0,25.4,78.1,998.8
2019-01-11 09:00:00,139.76,0.0,28.9,64.4,999.1
2019-01-11 10:00:00,139.76,0.0,31.3,56.1,998.7
2019-01-11 11:00:00,139.76,0.0,34.3,44.9,998
2019-01-11 12:00:00,139.76,0.0,34.2,43.4,996.8
2019-01-11 13:00:00,139.76,0.0,33.5,42.8,995.4
2019-01-11 14:00:00,139.76,0.0,34,41,994.4
2019-01-11 15:00:00,139.76,0.0,36.5,36.9,993.6
2019-01-11 16:00:00,139.76,0.0,36,38.7,993.3
2019-01-11 17:00:00,139.76,0.0,34.9,43.4,993.8
2019-01-11 18:00:00,139.76,0.0,31.3,50.3,994.4
2019-01-11 19:00:00,139.76,0.0,29.9,55.9,995.1
2019-01-11 20:00:00,139.76,0.0,29.7,60,995.8
2019-01-11 21:00:00,139.76,0.0,29.3,58.8,996.4
2019-01-11 22:00:00,139.76,0.0,29.1,60,996.7
2019-01-11 23:00:00,139.76,0.0,28.8,61.3,996.8
2019-01-12 00:00:00,139.77,0.0,28.4,60.8,996.6
2019-01-12 01:00:00,139.77,0.0,27.4,66.8,996.4
2019-01-12 02:00:00,139.77,0.0,26.3,72,996.2
2019-01-12 03:00:00,139.77,0.0,25.7,74.2,995.8
2019-01-12 04:00:00,139.77,0.0,25.3,75.3,995.7
2019-01-12 05:00:00,139.77,0.0,25.5,74.7,996
2019-01-12 06:00:00,139.77,0.0,25.1,76.9,996.7
2019-01-12 07:00:00,139.77,0.0,25.1,77.9,997.7
2019-01-12 08:00:00,139.77,0.0,26.4,73,998.5
2019-01-12 09:00:00,139.76,0.0,29.9,59.8,998.9
2019-01-12 10:00:00,139.76,0.0,32.8,50.2,998.4
2019-01-12 11:00:00,139.76,0.0,33.9,46.2,997.5
2019-01-12 12:00:00,139.76,0.0,36.2,40.8,996.5
2019-01-12 13:00:00,139.75,0.0,37.1,37.9,995.1
2019-01-12 14:00:00,139.75,0.0,37.5,36.1,993.9
2019-01-12 15:00:00,139.75,0.0,38.4,34.4,993.2
2019-01-12 16:00:00,139.75,0.0,36.7,36.3,993.3
2019-01-12 17:00:00,139.75,0.0,36.5,38.8,993.6
2019-01-12 18:00:00,139.75,0.0,32.7,46.2,994.2
2019-01-12 19:00:00,139.76,0.0,30.9,56.1,995
2019-01-12 20:00:00,139.76,0.0,30,58,995.8
2019-01-12 21:00:00,139.76,0.0,29.8,58.4,996.3
2019-01-12 22:00:00,139.76,0.0,29.8,58.4,996.5
2019-01-12 23:00:00,139.76,0.0,29.3,57.8,996.4
2019-01-13 00:00:00,139.76,0.0,29.1,65.3,996.6
2019-01-13 01:00:00,139.76,0.0,28.6,61.6,996.4
2019-01-13 02:00:00,139.76,0.0,28.5,60.8,995.9
2019-01-13 03:00:00,139.76,0.0,27.3,65.6,995.7
2019-01-13 04:00:00,139.76,0.0,26.1,70.2,996
2019-01-13 05:00:00,139.76,0.0,25.5,73.2,996.2
2019-01-13 06:00:00,139.76,0.0,24.9,75.4,996.7
2019-01-13 07:00:00,139.76,0.0,24.7,75.2,997.4
2019-01-13 08:00:00,139.76,0.0,26.7,67.6,998.2
2019-01-13 09:00:00,139.76,0.0,29.9,57,998.8
2019-01-13 10:00:00,139.75,0.0,32.3,48.5,998.4
2019-01-13 11:00:00,139.75,0.0,34.3,40,997.4
2019-01-13 12:00:00,139.75,0.0,35.4,38.4,996.1
2019-01-13 13:00:00,139.75,0.0,35.4,35.7,994.9
2019-01-13 14:00:00,139.75,0.0,36.8,35.7,993.8
2019-01-13 15:00:00,139.75,0.0,36.1,36.4,993.1
2019-01-13 16:00:00,139.75,0.0,37.4,36.9,992.9
2019-01-13 17:00:00,139.75,0.0,34.4,43.4,993.1
2019-01-13 18:00:00,139.75,0.0,31.5,50.6,993.8
2019-01-13 19:00:00,139.75,0.0,30.6,54.1,994.4
2019-01-13 20:00:00,139.75,0.0,30,57.1,995.1
2019-01-13 21:00:00,139.75,0.0,29.9,58.6,995.7
2019-01-13 22:00:00,139.75,0.0,29.6,57.2,995.6
2019-01-13 23:00:00,139.75,0.0,28.8,59,995.4
2019-01-14 00:00:00,139.75,0.0,28.4,62.2,995.5
2019-01-14 01:00:00,139.75,0.0,27.7,63.6,995.3
2019-01-14 02:00:00,139.75,0.0,27,66.1,994.7
2019-01-14 03:00:00,139.76,0.0,25.8,73.1,994.4
2019-01-14 04:00:00,139.76,0.0,25.7,71.5,994.6
2019-01-14 05:00:00,139.76,0.0,25.1,73,994.6
2019-01-14 06:00:00,139.76,0.0,24.6,75.8,994.9
2019-01-14 07:00:00,139.76,0.0,24.2,77.7,995.5
2019-01-14 08:00:00,139.76,0.0,26.1,69.4,996.3
2019-01-14 09:00:00,139.76,0.0,30.1,54.7,997
2019-01-14 10:00:00,139.75,0.0,30.2,54.5,997
2019-01-14 11:00:00,139.75,0.0,32.1,47.9,996
2019-01-14 12:00:00,139.75,0.0,34.9,39.4,994.9
2019-01-14 13:00:00,139.76,0.0,35.7,38.1,993.5
2019-01-14 14:00:00,139.76,0.0,36.2,37,992.2
2019-01-14 15:00:00,139.76,0.0,35.5,39.3,991.6
2019-01-14 16:00:00,139.77,0.0,35.7,39,991.6
2019-01-14 17:00:00,139.78,0.0,34.1,43.1,991.9
2019-01-14 18:00:00,139.79,0.0,31.7,50.2,992.6
2019-01-14 19:00:00,139.81,0.0,30.3,57.1,993.4
2019-01-14 20:00:00,139.83,0.0,30,59.4,994.2
2019-01-14 21:00:00,139.85,0.0,29.9,55.9,994.6
2019-01-14 22:00:00,139.87,0.0,29.8,56,994.5
2019-01-14 23:00:00,139.88,0.0,29.3,54.1,994.5
2019-01-15 00:00:00,139.89,0.0,29.3,54.5,994.7
2019-01-15 01:00:00,139.9,0.0,28.1,58.6,994.7
2019-01-15 02:00:00,139.91,0.0,27.5,59.9,994.1
2019-01-15 03:00:00,139.92,0.0,26.8,63.3,993.8
2019-01-15 04:00:00,139.93,0.0,26.7,65.1,994
2019-01-15 05:00:00,139.93,0.0,25.4,69.4,994.3
2019-01-15 06:00:00,139.93,0.0,24.9,72.9,994.9
2019-01-15 07:00:00,139.94,0.0,25.1,71.7,995.4
2019-01-15 08:00:00,139.94,0.0,26.6,66.2,996.4
2019-01-15 09:00:00,139.94,0.0,30,52.8,997.6
2019-01-15 10:00:00,139.94,0.0,31.1,46.8,997.4
2019-01-15 11:00:00,139.94,0.0,31.5,45.8,996.9
2019-01-15 12:00:00,139.94,0.0,33.5,40.9,995.8
2019-01-15 13:00:00,139.94,0.0,32.4,44,994.7
2019-01-15 14:00:00,139.94,0.0,33.2,42.4,993.4
2019-01-15 15:00:00,139.94,0.0,34,39.8,992.9
2019-01-15 16:00:00,139.93,0.0,31.9,44.9,993.1
2019-01-15 17:00:00,139.93,0.0,31.1,47.9,993.7
2019-01-15 18:00:00,139.93,0.0,30,52.5,993.9
2019-01-15 19:00:00,139.93,0.0,29.9,54.2,994.4
2019-01-15 20:00:00,139.93,0.0,29.6,55.9,995.4
2019-01-15 21:00:00,139.93,0.0,28.7,58.3,995.8
2019-01-15 22:00:00,139.93,0.0,27.9,60.7,996
2019-01-15 23:00:00,139.93,0.0,27.8,60.4,995.9
2019-01-16 00:00:00,139.93,0.0,27.3,60.7,995.6
2019-01-16 01:00:00,139.93,0.0,26.7,60.9,995.3
2019-01-16 02:00:00,139.93,0.0,25.9,64.5,994.8
2019-01-16 03:00:00,139.92,0.0,26.1,63.6,994.7
2019-01-16 04:00:00,139.92,0.0,25.8,66.5,995.1
2019-01-16 06:00:00,139.92,0.0,25.2,62.9,995.8
2019-01-16 07:00:00,139.92,0.0,25.5,60.7,996.7
2019-01-16 08:00:00,139.92,0.0,26.9,57.5,997.6
2019-01-16 09:00:00,139.92,0.0,28,55,998.5
2019-01-16 10:00:00,139.92,0.0,30.2,48,997.9
2019-01-16 11:00:00,139.93,0.0,32.2,43.2,997.4
2019-01-16 12:00:00,139.94,0.0,33.1,41.5,996.3
2019-01-16 13:00:00,139.95,0.0,33.6,39.2,995.3
2019-01-16 14:00:00,139.96,0.0,36,35.3,993.9
2019-01-16 15:00:00,139.98,0.0,35.8,35.9,993.1
2019-01-16 16:00:00,139.99,0.0,36.6,35.1,993.1
2019-01-16 17:00:00,140.01,0.0,34.2,39,993.6
2019-01-16 18:00:00,140.02,0.0,30.9,48.2,994
2019-01-16 19:00:00,140.03,0.0,30,53.6,994.6
2019-01-16 20:00:00,139.9,0.0,29.7,53.6,995.6
2019-01-16 21:00:00,139.86,0.0,29.9,50.6,996.4
2019-01-16 22:00:00,139.85,0.0,29.5,51.6,996.8
2019-01-16 23:00:00,139.84,0.0,28.8,51.3,996.9
2019-01-17 00:00:00,139.84,0.0,27.4,56.6,996.7
2019-01-17 01:00:00,139.83,0.0,26.5,58.8,996.4
2019-01-17 02:00:00,139.83,0.0,25.9,61.3,995.5
2019-01-17 03:00:00,139.83,0.0,25.5,60.7,995.1
2019-01-17 04:00:00,139.83,0.0,24.6,65.5,995.3
2019-01-17 05:00:00,139.83,0.0,23.7,70.4,995.9
2019-01-17 06:00:00,139.83,0.0,23.5,69.4,996.3
2019-01-17 07:00:00,139.83,0.0,23.7,68.3,997.1
2019-01-17 08:00:00,139.83,0.0,24.9,65.4,998.2
2019-01-17 09:00:00,139.83,0.0,28.3,56.3,999
2019-01-17 10:00:00,139.82,0.0,30.2,50.4,999.1
2019-01-17 11:00:00,139.82,0.0,31.5,47.6,998.5
2019-01-17 12:00:00,139.82,0.0,33.4,42.8,997.5
2019-01-17 13:00:00,139.82,0.0,34.2,39.6,996.1
2019-01-17 14:00:00,139.82,0.0,35.9,35.7,994.5
2019-01-17 15:00:00,139.82,0.0,36.3,33.9,993.7
2019-01-17 16:00:00,139.82,0.0,33.7,37.2,993.8
2019-01-17 17:00:00,139.82,0.0,33.4,38.1,994
2019-01-17 18:00:00,139.83,0.0,30.3,44.6,994.5
2019-01-17 19:00:00,139.83,0.0,29.2,46.8,995.2
2019-01-17 20:00:00,139.83,0.0,28.4,47.4,996.4
2019-01-17 21:00:00,139.83,0.0,27.4,49.7,997.3
2019-01-17 22:00:00,139.84,0.0,26.9,50.1,997.7
2019-01-17 23:00:00,139.84,0.0,27,50.2,997.9
2019-01-18 00:00:00,139.84,0.0,26.1,53.9,998
2019-01-18 01:00:00,139.84,0.0,25.3,56.4,997.7
2019-01-18 02:00:00,139.84,0.0,25.1,57.1,997.2
2019-01-18 03:00:00,139.84,0.0,25.2,54.7,996.9
2019-01-18 04:00:00,139.84,0.0,25,54.3,997.1
2019-01-18 05:00:00,139.84,0.0,23.7,59.2,997.6
2019-01-18 06:00:00,139.84,0.0,22.9,62.9,998.2
2019-01-18 07:00:00,139.84,0.0,22.6,63.5,999.1
2019-01-18 08:00:00,139.84,0.0,23.3,63,1000.4
2019-01-18 09:00:00,139.84,0.0,25.5,55.7,1001.1
2019-01-18 10:00:00,139.84,0.0,29.8,42.7,1000.9
2019-01-18 11:00:00,139.83,0.0,30.3,43.1,1000.1
2019-01-18 12:00:00,139.83,0.0,31.2,41.3,999
2019-01-18 13:00:00,139.83,0.0,32.6,38.4,997.2
2019-01-18 14:00:00,139.83,0.0,33.6,36.6,995.8
2019-01-18 15:00:00,139.82,0.0,34.5,35.6,994.8
2019-01-18 16:00:00,139.82,0.0,34.7,35.2,994.4
2019-01-18 17:00:00,139.82,0.0,33.2,37.8,994.7
2019-01-18 18:00:00,139.83,0.0,29.9,47.2,995
2019-01-18 19:00:00,139.83,0.0,28.4,54,995.8
2019-01-18 20:00:00,139.83,0.0,27,59.2,996.8
2019-01-18 21:00:00,139.83,0.0,26.7,54.8,997.6
2019-01-18 22:00:00,139.84,0.0,26.8,53.2,998
2019-01-18 23:00:00,139.83,0.0,26.5,53.3,998.3
2019-01-19 00:00:00,139.84,0.0,25.6,57.7,997.8
2019-01-19 01:00:00,139.84,0.0,24.9,58,997.5
2019-01-19 02:00:00,139.84,0.0,24.2,60.2,997.1
2019-01-19 03:00:00,139.84,0.0,23.4,63.9,996.8
2019-01-19 04:00:00,139.84,0.0,22.6,66.4,996.9
2019-01-19 05:00:00,139.84,0.0,22.5,67.6,996.8
